"V1","location_name","location_id","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
18158,"Michigan",545,2020-05-02,1144.01735,448.795,3247.9125,477.116,273.785,1078.4875,388.23865,205.58,929.6,38.465,6,132.05,47.93735,3.6,203.5375,18.2813166666667,1.8,73.0125,3689.737,3455.95,4339.35,0,0,0,0,0,335.4875
18159,"Michigan",545,2020-05-03,978.639916666667,403.995,2779.4875,383.918516666667,200.965,926.099999999999,311.729783333333,150.785,795.575,31.107,5,110.025,34.86655,3,141.75,13.7962,1.4,55.525,3720.844,3460.95,4448.4,0,0,0,0,0,183.099999999999
18160,"Michigan",545,2020-05-04,833.997233333333,361.595,2332.175,316.045883333333,149.985,814.224999999999,255.0707,113,690.7375,24.716,3,91,25.6027,2,112.05,10.3164833333333,1,43.5,3745.56,3463.95,4537.45,0,0,0,0,0,71.2249999999993
18161,"Michigan",545,2020-05-05,713.9215,320.985,1993.55,267.76045,117.4,723.662499999999,214.0847,88.195,605.6,19.306,2,74,18.5279666666667,0,85.0125,7.59278333333333,0.2,33.5125,3764.866,3465.975,4609.5,0,0,0,0,0,0
18162,"Michigan",545,2020-05-06,603.116466666667,278.59,1664.7875,233.4533,94.395,647.799999999999,184.49135,69.98,537.6375,14.816,2,58.025,12.9623333333333,0,56.5125,5.37175,0,23.0125,3779.682,3467.975,4666.525,0,0,0,0,0,0
18163,"Michigan",545,2020-05-07,471.656433333333,202.76,1339.9875,176.01735,47.195,559.699999999999,138.804433333333,35.19,462.025,11.19,1,46,9.03041666666667,0,43.5125,3.81593333333333,0,17.0125,3790.872,3468.975,4710.575,0,0,0,0,0,0
18164,"Michigan",545,2020-05-08,375.4857,149.595,1103.525,140.9814,18.995,503.649999999999,110.46775,14.4,411.025,8.28,1,35,6.0625,0,29.525,2.70493333333333,0,12.5125,3799.152,3469.975,4743.625,0,0,0,0,0,0
18165,"Michigan",545,2020-05-09,306.472666666667,115.795,922.362499999999,112.716166666667,13.795,406.9875,87.67225,10.2,329.5125,6.052,1,26,3.90975,0,22.5125,1.76925,0,9,3805.204,3470.975,4768.65,0,0,0,0,0,0
18166,"Michigan",545,2020-05-10,258.1973,91.4,804.1125,89.0081,10.795,331.6,68.7783166666667,7.6,266.5125,4.326,0,19,2.40533333333333,0,15,1.17558333333333,0,6.01249999999999,3809.53,3470.975,4786.675,0,0,0,0,0,0
18167,"Michigan",545,2020-05-11,190.870983333333,44.795,644.075,69.2685166666667,7.6,262.1125,53.1791833333333,5.595,209.025,3.041,0,14,1.25533333333333,0,13,0.711083333333333,0,4.01249999999999,3812.571,3470.975,4799.675,0,0,0,0,0,0
18168,"Michigan",545,2020-05-12,149.015566666667,16.995,560.6375,53.1901666666667,5.8,208.175,40.5388666666667,4.195,163.0375,2.085,0,10,0.6465,0,5.5,0.39175,0,3,3814.656,3470.975,4808.675,0,0,0,0,0,0
18169,"Michigan",545,2020-05-13,116.3605,13.39,461.5375,40.15765,3.995,160,30.4172833333333,2.8,124.525,1.413,0,7,0.2325,0,4,0.218666666666667,0,2,3816.069,3470.975,4815.65,0,0,0,0,0,0
18170,"Michigan",545,2020-05-14,89.8525166666667,10.795,358.525,29.8667333333333,2.6,120.125,22.4836,1.8,97.0125,0.896,0,4,0.0665,0,0,0.108,0,1.5,3816.965,3470.975,4820.625,0,0,0,0,0,0
18171,"Michigan",545,2020-05-15,68.6214333333333,7.6,277.5125,21.9254166666667,1.4,92.0125,16.36915,1.195,72.025,0.56,0,3,0.024,0,0,0.046,0,0.5,3817.525,3470.975,4823.625,0,0,0,0,0,0
18172,"Michigan",545,2020-05-16,51.8663333333333,5.8,205.175,15.8652166666667,0.8,68.0125,11.78285,0.6,51.525,0.296,0,2,0,0,0,0.016,0,0,3817.821,3470.975,4825.625,0,0,0,0,0,0
18173,"Michigan",545,2020-05-17,38.7174833333333,3.995,157.5375,11.3112333333333,0.5,49.5125,8.35755,0.25,39,0.144,0,1,0,0,0,0.0065,0,0,3817.965,3470.975,4826.625,0,0,0,0,0,0
18174,"Michigan",545,2020-05-18,28.7172333333333,2.6,120.0125,7.90145,0.24875,35.0125,5.833,0,27.0125,0.06,0,1,0,0,0,0.001,0,0,3818.025,3470.975,4827.625,0,0,0,0,0,0
18175,"Michigan",545,2020-05-19,21.1034166666667,1.4,87.0125,5.5107,0,26,4.06433333333333,0,20,0.019,0,0,0,0,0,0,0,0,3818.044,3470.975,4828.6,0,0,0,0,0,0
18176,"Michigan",545,2020-05-20,15.4117166666667,0.8,64.025,3.76076666666667,0,18.0125,2.77296666666667,0,13,0.006,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18177,"Michigan",545,2020-05-21,11.1002333333333,0.5,47.5125,2.46283333333333,0,12.5,1.82325,0,9.51249999999999,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18178,"Michigan",545,2020-05-22,7.81645,0.24875,33.0375,1.58958333333333,0,9,1.17441666666667,0,6.5,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18179,"Michigan",545,2020-05-23,5.4857,0,25.5125,0.974,0,6,0.714583333333333,0,4.5,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18180,"Michigan",545,2020-05-24,3.75476666666667,0,18.0125,0.558916666666667,0,4,0.409666666666667,0,3,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18181,"Michigan",545,2020-05-25,2.46283333333333,0,12.5,0.311166666666667,0,2.5,0.229833333333333,0,2,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18182,"Michigan",545,2020-05-26,1.58958333333333,0,9,0.1525,0,1.5,0.1175,0,1.5,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18183,"Michigan",545,2020-05-27,0.974,0,6,0.0635,0,1,0.047,0,0.5,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18184,"Michigan",545,2020-05-28,0.558916666666667,0,4,0.0235,0,0.0124999999999886,0.0185,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18185,"Michigan",545,2020-05-29,0.311166666666667,0,2.5,0.0075,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18186,"Michigan",545,2020-05-30,0.1525,0,1.5,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18187,"Michigan",545,2020-05-31,0.0635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18188,"Michigan",545,2020-06-01,0.0235,0,0.0124999999999886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18189,"Michigan",545,2020-06-02,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18190,"Michigan",545,2020-06-03,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18191,"Michigan",545,2020-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18192,"Michigan",545,2020-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18193,"Michigan",545,2020-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18194,"Michigan",545,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18195,"Michigan",545,2020-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18196,"Michigan",545,2020-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18197,"Michigan",545,2020-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18198,"Michigan",545,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18199,"Michigan",545,2020-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18200,"Michigan",545,2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18201,"Michigan",545,2020-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18202,"Michigan",545,2020-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18203,"Michigan",545,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18204,"Michigan",545,2020-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18205,"Michigan",545,2020-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18206,"Michigan",545,2020-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18207,"Michigan",545,2020-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18208,"Michigan",545,2020-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18209,"Michigan",545,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18210,"Michigan",545,2020-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18211,"Michigan",545,2020-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18212,"Michigan",545,2020-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18213,"Michigan",545,2020-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18214,"Michigan",545,2020-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18215,"Michigan",545,2020-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18216,"Michigan",545,2020-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18217,"Michigan",545,2020-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18218,"Michigan",545,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18219,"Michigan",545,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18220,"Michigan",545,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18221,"Michigan",545,2020-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18222,"Michigan",545,2020-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18223,"Michigan",545,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18224,"Michigan",545,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18225,"Michigan",545,2020-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18226,"Michigan",545,2020-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18227,"Michigan",545,2020-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18228,"Michigan",545,2020-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18229,"Michigan",545,2020-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18230,"Michigan",545,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18231,"Michigan",545,2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18232,"Michigan",545,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18233,"Michigan",545,2020-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18234,"Michigan",545,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18235,"Michigan",545,2020-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18236,"Michigan",545,2020-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18237,"Michigan",545,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18238,"Michigan",545,2020-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18239,"Michigan",545,2020-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18240,"Michigan",545,2020-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18241,"Michigan",545,2020-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18242,"Michigan",545,2020-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18243,"Michigan",545,2020-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18244,"Michigan",545,2020-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18245,"Michigan",545,2020-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18246,"Michigan",545,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18247,"Michigan",545,2020-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18248,"Michigan",545,2020-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18249,"Michigan",545,2020-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18250,"Michigan",545,2020-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18251,"Michigan",545,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18252,"Michigan",545,2020-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.05,3470.975,4828.6,0,0,0,0,0,0
18253,"Minnesota",546,2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18254,"Minnesota",546,2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18255,"Minnesota",546,2020-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18256,"Minnesota",546,2020-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18257,"Minnesota",546,2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18258,"Minnesota",546,2020-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18259,"Minnesota",546,2020-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18260,"Minnesota",546,2020-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18261,"Minnesota",546,2020-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18262,"Minnesota",546,2020-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18263,"Minnesota",546,2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18264,"Minnesota",546,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18265,"Minnesota",546,2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18266,"Minnesota",546,2020-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18267,"Minnesota",546,2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18268,"Minnesota",546,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18269,"Minnesota",546,2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18270,"Minnesota",546,2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18271,"Minnesota",546,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18272,"Minnesota",546,2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18273,"Minnesota",546,2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18274,"Minnesota",546,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18275,"Minnesota",546,2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18276,"Minnesota",546,2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18277,"Minnesota",546,2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18278,"Minnesota",546,2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18279,"Minnesota",546,2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18280,"Minnesota",546,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18281,"Minnesota",546,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18282,"Minnesota",546,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18283,"Minnesota",546,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18284,"Minnesota",546,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18285,"Minnesota",546,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18286,"Minnesota",546,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18287,"Minnesota",546,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18288,"Minnesota",546,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18289,"Minnesota",546,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18290,"Minnesota",546,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18291,"Minnesota",546,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18292,"Minnesota",546,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18293,"Minnesota",546,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18294,"Minnesota",546,2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18295,"Minnesota",546,2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18296,"Minnesota",546,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18297,"Minnesota",546,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18298,"Minnesota",546,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18299,"Minnesota",546,2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18300,"Minnesota",546,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18301,"Minnesota",546,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18302,"Minnesota",546,2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18303,"Minnesota",546,2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18304,"Minnesota",546,2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18305,"Minnesota",546,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18306,"Minnesota",546,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18307,"Minnesota",546,2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18308,"Minnesota",546,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18309,"Minnesota",546,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18310,"Minnesota",546,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18311,"Minnesota",546,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18312,"Minnesota",546,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18313,"Minnesota",546,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18314,"Minnesota",546,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18315,"Minnesota",546,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18316,"Minnesota",546,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18317,"Minnesota",546,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18318,"Minnesota",546,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18319,"Minnesota",546,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18320,"Minnesota",546,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18321,"Minnesota",546,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18322,"Minnesota",546,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
